Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2016,The Rocky Horror Picture Show: Let's Do the Time Warp Again,16.903,170,not_popular,Thriller
2016,The Rocky Horror Picture Show: Let's Do the Time Warp Again,16.903,170,not_popular,Science Fiction
1999,Snow Falling on Cedars,16.902,103,below_avg,Drama
1999,Snow Falling on Cedars,16.902,103,below_avg,Romance
1994,Color of Night,16.902,428,not_popular,Romance
1994,Color of Night,16.902,428,not_popular,Thriller
1994,Color of Night,16.902,428,not_popular,Drama
2013,Stranger Things,16.899,38,Popular,Drama
2012,Now Is Good,16.899,985,Popular,Drama
2012,Now Is Good,16.899,985,Popular,Romance
2010,Reign of Assassins,16.897,166,Average,Drama
2010,Reign of Assassins,16.897,166,Average,Action
2010,Reign of Assassins,16.897,166,Average,Thriller
2010,Reign of Assassins,16.897,166,Average,History
2005,The Magic Roundabout,16.897,131,not_popular,Animation
2005,The Magic Roundabout,16.897,131,not_popular,Family
2005,Rent,16.896,467,Average,Drama
2005,Rent,16.896,467,Average,Romance
2021,The Story of My Wife,16.895,7,not_popular,Drama
2021,The Story of My Wife,16.895,7,not_popular,Romance
2017,Brotherhood of Blades II: The Infernal Battlefield,16.89,51,below_avg,Romance
2017,Brotherhood of Blades II: The Infernal Battlefield,16.89,51,below_avg,Action
2017,Brotherhood of Blades II: The Infernal Battlefield,16.89,51,below_avg,Drama
2017,Brotherhood of Blades II: The Infernal Battlefield,16.89,51,below_avg,History
2004,Kamikaze Girls,16.89,129,Average,Comedy
2016,The Boss,16.886,1137,not_popular,Comedy
1990,Tie Me Up! Tie Me Down!,16.882,453,Average,Comedy
1990,Tie Me Up! Tie Me Down!,16.882,453,Average,Crime
1990,Tie Me Up! Tie Me Down!,16.882,453,Average,Drama
1990,Tie Me Up! Tie Me Down!,16.882,453,Average,Romance
2017,Flower,16.88,200,below_avg,Drama
2017,Flower,16.88,200,below_avg,Comedy
